algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs,324.133652,1000000,timsort-drag-minRunLen-32,76,14016096,31437788
Powersort+costs,312.489728,1000000,timsort-drag-minRunLen-32,77,14016096,31437347
Powersort+costs,299.584635,1000000,timsort-drag-minRunLen-32,78,14016096,31434243
Powersort+costs,321.158215,1000000,timsort-drag-minRunLen-32,79,14016096,31434005
Powersort+costs,317.146632,1000000,timsort-drag-minRunLen-32,80,14016096,31438471
Powersort+costs,292.144503,1000000,timsort-drag-minRunLen-32,81,14016096,31439492
Powersort+costs,320.88037,1000000,timsort-drag-minRunLen-32,82,14016096,31438353
Powersort+costs,318.24153,1000000,timsort-drag-minRunLen-32,83,14016096,31435165
Powersort+costs,277.696921,1000000,timsort-drag-minRunLen-32,84,14016096,31440427
Powersort+costs,284.638264,1000000,timsort-drag-minRunLen-32,85,14016096,31434803
Powersort+costs,320.42479,1000000,timsort-drag-minRunLen-32,86,14016096,31437218
Powersort+costs,296.9964,1000000,timsort-drag-minRunLen-32,87,14016096,31433944
Powersort+costs,334.422564,1000000,timsort-drag-minRunLen-32,88,14016096,31436688
Powersort+costs,316.479694,1000000,timsort-drag-minRunLen-32,89,14016096,31439166
Powersort+costs,310.543877,1000000,timsort-drag-minRunLen-32,90,14016096,31439384
Powersort+costs,277.017621,1000000,timsort-drag-minRunLen-32,91,14016096,31440151
Powersort+costs,304.907346,1000000,timsort-drag-minRunLen-32,92,14016096,31432512
Powersort+costs,318.220596,1000000,timsort-drag-minRunLen-32,93,14016096,31439026
Powersort+costs,313.529012,1000000,timsort-drag-minRunLen-32,94,14016096,31434789
Powersort+costs,323.700232,1000000,timsort-drag-minRunLen-32,95,14016096,31439732
Powersort+costs,317.994651,1000000,timsort-drag-minRunLen-32,96,14016096,31439529
Powersort+costs,284.237228,1000000,timsort-drag-minRunLen-32,97,14016096,31435024
Powersort+costs,283.375192,1000000,timsort-drag-minRunLen-32,98,14016096,31436533
Powersort+costs,324.019921,1000000,timsort-drag-minRunLen-32,99,14016096,31440108
Finished input type: timsort-drag-minRunLen-32 Average ms: 322.15248879 Fastest time (ms): 256.408662 Slowest time (ms): 443.156734
#finished: -2023-04-16_18-43-23
