algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+PC,457.2014,1000000,random-permutations,28,15058251,19652150
Powersort+PC,472.7139,1000000,random-permutations,29,15058251,19652147
Powersort+PC,485.5395,1000000,random-permutations,30,15058251,19653182
Powersort+PC,466.1424,1000000,random-permutations,31,15058251,19651729
Powersort+PC,544.5781,1000000,random-permutations,32,15058251,19653505
Powersort+PC,523.7016,1000000,random-permutations,33,15058251,19653177
Powersort+PC,470.3066,1000000,random-permutations,34,15058251,19652833
Powersort+PC,477.5763,1000000,random-permutations,35,15058251,19652328
Powersort+PC,477.6337,1000000,random-permutations,36,15058251,19652655
Powersort+PC,454.3683,1000000,random-permutations,37,15058251,19652208
Powersort+PC,490.1478,1000000,random-permutations,38,15058251,19652972
Powersort+PC,513.0905,1000000,random-permutations,39,15058251,19652554
Powersort+PC,482.7347,1000000,random-permutations,40,15058251,19652770
Powersort+PC,495.3019,1000000,random-permutations,41,15058251,19653800
Powersort+PC,458.6026,1000000,random-permutations,42,15058251,19652753
Powersort+PC,533.2726,1000000,random-permutations,43,15058251,19652085
Powersort+PC,525.7862,1000000,random-permutations,44,15058251,19653577
Powersort+PC,480.5308,1000000,random-permutations,45,15058251,19651393
Powersort+PC,536.9433,1000000,random-permutations,46,15058251,19652631
Powersort+PC,517.8454,1000000,random-permutations,47,15058251,19652800
Powersort+PC,460.8556,1000000,random-permutations,48,15058251,19652923
Powersort+PC,491.8881,1000000,random-permutations,49,15058251,19652066
Powersort+PC,475.0085,1000000,random-permutations,50,15058251,19653638
Powersort+PC,472.6627,1000000,random-permutations,51,15058251,19651495
Powersort+PC,481.9152,1000000,random-permutations,52,15058251,19653267
Powersort+PC,534.6929,1000000,random-permutations,53,15058251,19652540
Powersort+PC,487.7169,1000000,random-permutations,54,15058251,19652317
Powersort+PC,472.607,1000000,random-permutations,55,15058251,19652254
Powersort+PC,488.0369,1000000,random-permutations,56,15058251,19651829
