algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+xint,257.405182,100000,runs-with-exp-len-1000,47,686240,880454
Timsort+xint,251.105885,100000,runs-with-exp-len-1000,48,704434,879623
Timsort+xint,245.986874,100000,runs-with-exp-len-1000,49,664040,861796
Timsort+xint,265.218929,100000,runs-with-exp-len-1000,50,704612,897256
Timsort+xint,264.828521,100000,runs-with-exp-len-1000,51,655760,852115
Timsort+xint,265.024462,100000,runs-with-exp-len-1000,52,664214,859652
Timsort+xint,248.384741,100000,runs-with-exp-len-1000,53,635229,832014
Timsort+xint,259.489204,100000,runs-with-exp-len-1000,54,651274,846678
Timsort+xint,243.092543,100000,runs-with-exp-len-1000,55,643721,836960
Timsort+xint,242.116596,100000,runs-with-exp-len-1000,56,644772,837896
Timsort+xint,256.499796,100000,runs-with-exp-len-1000,57,642453,835652
Timsort+xint,236.028061,100000,runs-with-exp-len-1000,58,629356,827991
Timsort+xint,243.311175,100000,runs-with-exp-len-1000,59,660771,844196
Timsort+xint,254.09152,100000,runs-with-exp-len-1000,60,633664,832193
Timsort+xint,279.821936,100000,runs-with-exp-len-1000,61,671995,859183
Timsort+xint,281.924961,100000,runs-with-exp-len-1000,62,710471,867204
Timsort+xint,255.854854,100000,runs-with-exp-len-1000,63,624440,818396
Timsort+xint,249.449534,100000,runs-with-exp-len-1000,64,624266,819728
Timsort+xint,240.532432,100000,runs-with-exp-len-1000,65,633310,828304
Timsort+xint,244.908381,100000,runs-with-exp-len-1000,66,688698,855556
Timsort+xint,260.218255,100000,runs-with-exp-len-1000,67,692359,890228
Timsort+xint,245.707686,100000,runs-with-exp-len-1000,68,652503,847184
Timsort+xint,269.363013,100000,runs-with-exp-len-1000,69,672675,866872
Timsort+xint,239.922433,100000,runs-with-exp-len-1000,70,636496,830137
Timsort+xint,246.741169,100000,runs-with-exp-len-1000,71,635312,834422
Timsort+xint,252.1186,100000,runs-with-exp-len-1000,72,655915,853844
Timsort+xint,242.713878,100000,runs-with-exp-len-1000,73,627786,821636
Timsort+xint,239.373342,100000,runs-with-exp-len-1000,74,637688,832622
Timsort+xint,247.950593,100000,runs-with-exp-len-1000,75,665105,854738
Timsort+xint,247.553277,100000,runs-with-exp-len-1000,76,667272,855997
Timsort+xint,236.642748,100000,runs-with-exp-len-1000,77,718298,847496
Timsort+xint,235.523606,100000,runs-with-exp-len-1000,78,632382,821322
Timsort+xint,244.952194,100000,runs-with-exp-len-1000,79,653508,839109
Timsort+xint,250.942622,100000,runs-with-exp-len-1000,80,674354,860622
